device_id,device_name,classification,age_fraction,manufacturer_risk_tier,temperature,vibration,hours_used,failed,true_failure_probability,voltage
55138,Device Recall  SYNCHRON CX4,Clinical Chemistry and Clinical Toxicology Devices,0.328,medium,16.77,,1544.68,0,0.269,203.48
117597,Medtronic StrataMR™ Adjustable Valves & Shunts,Neurological Devices,0.681,high,33.15,1.81,7426.75,1,0.661,217.93
93459,"Device Recall  Nemio XG SSA580A, Diagnostic Ultrasound System",Radiology Devices,0.246,medium,26.95,0.6,1099.52,0,0.22,211.51
49967,GE Centricity Web,Radiology Devices,0.524,medium,30.76,1.96,6776.94,0,0.442,221.65
49360,Oxford Femoral Knee System,Orthopedic Devices,0.22,low,,0.42,688.27,0,0.124,202.75
49415,"Contour, Contour TS Blood Glucose Test Strips and Bonus Packs",Clinical Chemistry and Clinical Toxicology Devices,0.244,low,15.87,,603.38,0,0.127,201.32
60479,"Device Recall  CLAW(R) II 2 HOLE PLATE ORTHOLOC(TM) 3DSi, LENGTH 25mm",Orthopedic Devices,0.427,medium,,1.64,2774.72,0,0.355,206.4
58226,Device Recall  AU5800 Clinical Chemistry Analyzer,Clinical Chemistry and Clinical Toxicology Devices,0.263,high,17.13,,1536.5,0,0.307,202.21
50017,Zilver PTX DrugEluting Peripheral Stent,Cardiovascular Devices,0.719,low,37.57,2.76,10663.82,1,0.558,219.69
55386,Device Recall  Dual Incu i,General Hospital and Personal Use Devices,0.288,low,22.05,,896.5,0,0.173,204.42
23114,Device Recall  SOMATOM Sensation CT Systems,Radiology Devices,0.794,high,40.49,3.85,14332.35,1,0.782,234.36
102645,1100 Series Aluminum Retractors,General and Plastic Surgery Devices,0.473,low,29.05,0.82,2396.89,0,0.305,
112014,EnVeo R Loading System,Cardiovascular Devices,0.195,medium,30.49,0.1,1746.16,0,0.189,202.2
51532,Transpac IV Monitoring Kit,Cardiovascular Devices,0.447,high,32.78,0.95,2394.47,0,0.429,207.91
66813,"Evita Infinity V500, Babylog VN500, Evita V300 with optional PS500 power supply unit",Anesthesiology Devices,0.293,medium,21.08,,1351.69,0,0.235,200.95
52128,Affixus Intramedullary Hip Fracture Nail,Orthopedic Devices,0.366,high,,1.26,2568.16,0,0.389,206.69
98485,Device Recall  Scorpio/ NRG 4in1 Cutting Block,Orthopedic Devices,0.036,high,,0.03,-847.62,0,0.167,196.23
55635,Device Recall  STRYKERArthroscopic Burr,Orthopedic Devices,0.577,medium,,2.94,4666.13,0,0.492,213.43
99219,"Device Recall  Stanley BedCheck 30Day IT Chair Sensormat, With 4 Ft. Cord, Model 73000",General Hospital and Personal Use Devices,0.102,medium,20.11,,371.19,0,0.132,199.21
22015,Device Recall  Hospira,General Hospital and Personal Use Devices,0.098,medium,19.74,,889.07,0,0.136,200.23
19595,Device Recall  ANTHOLOGY POROUS HIGH OFFSET STEM,Orthopedic Devices,0.617,high,,2.93,5480.69,1,0.591,214.27
56427,Device Recall  Advantage Workstation,Radiology Devices,0.121,high,24.96,-0.01,753.4,0,0.21,210.71
56179,Device Recall  Access Ostase Calibrators,Clinical Chemistry and Clinical Toxicology Devices,0.201,high,15.86,,100.22,0,0.253,201.36
22483,Hard shell carry case for the LIFEPAK 500 AED.,Cardiovascular Devices,0.46,medium,33.56,0.85,4289.27,0,0.385,209.91
58629,Device Recall  MicroScan Synergies plus Panels &38; MicroScan Rapids plus (Negative),Immunology and Microbiology Devices,0.187,medium,16.76,,154.53,0,0.181,200.58
57341,Device Recall  Siemens ChekStix Combo Pak,Clinical Chemistry and Clinical Toxicology Devices,0.092,medium,15.02,,693.85,0,0.136,202.02
15880,Device Recall  Certain Implant Cover Screw,Dental Devices,0.196,high,,0.18,1056.08,0,0.265,201.66
59886,Device Recall  Puritan Bennett 840 Ventilator,Anesthesiology Devices,0.495,medium,24.79,,4605.27,0,0.414,209.69
99581,Device Recall  CENTURION CENTRAL LINE INSERTION BUNDLE,General and Plastic Surgery Devices,0.162,high,24.34,0.32,-191.7,0,0.235,
113670,COGNIS Implantable Cardiac Resynchronization Therapy Defibrillators (CRT-Ds) and TELIGEN DR & VR Implantable Cardioveter-Defibrillators (ICDs),Cardiovascular Devices,0.544,medium,34.22,1.6,6856.81,0,0.47,213.68
100952,Total Temporomandibular Joint Replacement System,Dental Devices,0.454,medium,,1.09,2629.91,0,0.385,209.09
103984,Sternal Saw II Sterile Blades,General and Plastic Surgery Devices,0.16,high,25.33,0.05,858.08,0,0.236,
93960,Device Recall  PremierEdge MICROSURGICAL KNIFE 2.65mm Clear Cornea Knife  Parallel Sides,Ophthalmic Devices,0.372,medium,21.36,,1638.58,0,0.295,203.69
99713,Abbott m2000rt System software,Clinical Chemistry and Clinical Toxicology Devices,0.305,medium,16.67,,1259.26,0,0.252,202.77
95815,Device Recall  PLAC Test Calibrator Kit,Immunology and Microbiology Devices,0.91,medium,33.44,,12145.8,1,0.877,234.01
58117,Device Recall   lnvatec SpA brand Diver C.E,Cardiovascular Devices,0.184,low,30.09,0.08,621.87,0,0.096,202.44
53587,Seprafilm,General and Plastic Surgery Devices,0.205,low,26.12,0.23,306.0,0,0.114,
51651,Transpac IV Monitoring Kit,Cardiovascular Devices,0.426,high,32.42,0.84,2912.08,0,0.412,206.1
53587,Seprafilm,General and Plastic Surgery Devices,0.609,low,30.4,1.49,5451.95,0,0.436,
56066,Device Recall  XVI R4.5 Xray Volume Imaging System,Radiology Devices,0.651,medium,36.11,2.35,9243.37,1,0.557,227.34
58752,Device Recall  Synthes 4.5 mm LCP Curved Condylar Plate,Orthopedic Devices,0.268,high,,0.32,469.7,0,0.29,202.41
18049,Device Recall  Hypodermic needles,General Hospital and Personal Use Devices,0.567,high,26.85,,2992.57,1,0.537,211.43
15288,Device Recall  Ultraxx,Gastroenterology-Urology Devices,0.055,high,,-0.22,418.21,0,0.185,201.35
18012,Device Recall  Accu2i pMTA  Applicator,General and Plastic Surgery Devices,0.159,medium,24.8,-0.01,323.81,0,0.155,
13543,Device Recall  HUDSON RCI,Anesthesiology Devices,0.592,high,26.29,,6135.96,1,0.572,215.31
103476,"Unomedical Adult Manual Pulmonary Resuscitator, Adult Medium Mask w/ Reservoir Bag.  Product ID # 779725",Anesthesiology Devices,0.227,medium,21.39,,754.85,0,0.201,200.59
66830,Vitaline H Set Infant/Neo,Anesthesiology Devices,0.469,high,25.47,,3626.46,0,0.464,208.43
20690,Device Recall  IMx Specimen Diluent Pack,Clinical Chemistry and Clinical Toxicology Devices,0.232,medium,16.94,,256.47,0,0.204,200.73
23386,Device Recall  AngioSeal,Cardiovascular Devices,0.267,low,31.61,0.16,1061.05,0,0.152,203.66
13743,Device Recall  GE Healthcare Optima CL 323i,Radiology Devices,0.185,high,27.35,0.21,872.97,0,0.255,211.2
15112,Device Recall  ZCORE Syringe,Dental Devices,0.391,low,,0.82,1536.68,0,0.241,205.83
94572,Device Recall  Smiths Medical OxyPEEP High Flow O2 with PEEP,Anesthesiology Devices,0.347,medium,22.47,,1718.0,0,0.292,206.21
98440,Device Recall  GE DatexOhmeda Amingo Anesthesia System,Anesthesiology Devices,0.319,high,22.87,,2248.57,0,0.339,201.28
94725,Device Recall  HerpeSelect 1 and 2 Immunoblot IgG Kit,Immunology and Microbiology Devices,0.332,low,17.53,,1613.51,0,0.201,204.52
82531,VARIANT II TURBO HEMOGLOBIN TESTING SYSTEM - ANALYZER WITH COMPUTER,Hematology and Pathology Devices,0.086,high,14.75,,405.47,0,0.204,203.11
98581,Device Recall  Arrow WH02220  Epidural Catheterization Kit with FlexTip Plus(R) Catheter,Anesthesiology Devices,0.191,high,21.53,,115.93,0,0.249,199.13
14587,Device Recall  B Braun Aesculap Tray Set,General and Plastic Surgery Devices,0.114,medium,25.33,0.02,528.0,0,0.141,
100661,MaxLock Extreme ModFoot Concave Reamer,Orthopedic Devices,0.076,low,,0.24,-518.58,0,0.039,199.63
94332,Device Recall  Fire Star,Cardiovascular Devices,0.338,high,32.13,0.7,2099.09,0,0.358,204.38
101460,Arm Sling,Physical Medicine Devices,0.765,medium,,3.89,7556.26,1,0.688,223.0
113306,"Eclipse Treatment Planning System, (Radiation therapy treatment planning system), version 11Version 11 with PBC 11.0.21, 11.0.30",Radiology Devices,0.387,medium,29.04,0.85,4186.68,0,0.327,217.19
60273,Device Recall  Customed,Gastroenterology-Urology Devices,0.568,high,,1.46,4881.73,1,0.562,215.07
59928,"Device Recall  Aquapak 640 SW, 650, mL w/040 Adaptor",Anesthesiology Devices,0.803,high,31.82,,11649.15,1,0.789,224.62
57069,Device Recall  PressFT2.1 w/ One 2 (5 metric) HiFiSuture,Orthopedic Devices,0.336,high,,1.09,2120.48,0,0.361,204.77
95646,Device Recall  Neos Vanadium Excavator,Dental Devices,0.212,medium,,0.12,140.08,0,0.192,203.03
14890,Device Recall  Olympus,Gastroenterology-Urology Devices,0.086,medium,,-0.18,-75.25,0,0.126,201.96
52297,Radial Artery Catheterization Kit,Cardiovascular Devices,0.76,high,38.8,2.94,11603.31,1,0.761,225.52
54107,Freestyle Navigator Continuous Glucose Monitor System,Clinical Chemistry and Clinical Toxicology Devices,0.626,medium,23.4,,5846.67,1,0.54,216.01
18198,Device Recall  Medtronic ENT Prgm Add Fusion Nav AxiEM,"Ear, Nose, and Throat Devices",0.522,high,,1.3,2875.86,1,0.509,209.74
50855,"Sterile, OR0476  Ortho Pk   surgical kit",General and Plastic Surgery Devices,0.653,high,31.29,1.64,5051.28,1,0.615,
54925,Device Recall  Incise Zirconia Coping (CBZR0102),Dental Devices,0.406,high,,0.66,1605.61,0,0.399,206.9
23831,Device Recall  Gyrus ACMI,Gastroenterology-Urology Devices,0.43,medium,,0.84,2316.94,0,0.355,207.77
96145,Device Recall  BrainLab m3 MicroMultileafCollimator for Elekta/Philips Type III with MLC,Radiology Devices,0.651,medium,36.28,2.5,9878.53,1,0.559,225.78
65735,FLOW-I Anesthesia System,Anesthesiology Devices,0.61,low,27.51,,5860.73,0,0.438,215.74
22108,Device Recall  LCS Complete,Orthopedic Devices,0.268,high,,0.23,1495.01,0,0.3,202.57
56803,Device Recall  OEC 6800 Miniview,Radiology Devices,0.101,high,25.37,0.07,30.66,0,0.2,210.5
23044,Device Recall  Optibond Solo Plus,Dental Devices,0.338,high,,0.22,1605.35,0,0.351,205.28
110243,OneTouch Verio Pro Blood Glucose Meter,Clinical Chemistry and Clinical Toxicology Devices,0.238,low,15.95,,1121.67,0,0.13,201.44
114231,"Transpac Monitoring Kits Arterial Safeset Transpac IT w/3 ml Reservoir and Single CSP, With Velcro Arm Strap, Patient Mount; Arterial Transpac IT Monitoring Kit w/Safeset Reservoir, 03 ml Flush Device and 2 CSP ",Cardiovascular Devices,0.644,low,36.54,2.11,8541.73,0,0.482,216.97
52173,FullField Digital Mammography Xray System,Radiology Devices,0.709,medium,37.3,2.98,11094.7,1,0.618,230.59
95553,Device Recall  Enteral feeding replacement device.,Gastroenterology-Urology Devices,0.14,medium,,0.14,727.36,0,0.156,199.44
53076,"Endopath Probe Plus II, Curved Dissector Electrode, 5mm shaft, 29cm length, hollow tip electrode.",General and Plastic Surgery Devices,0.337,high,26.93,0.45,1809.75,0,0.355,
13730,Device Recall  SCFE Drivers of the FreeGliding SCFE Screw System,Orthopedic Devices,0.059,medium,,0.16,258.24,0,0.112,199.31
20532,Device Recall  Gastrointestinal tube,Gastroenterology-Urology Devices,0.558,medium,,1.64,3891.6,0,0.476,213.4
22266,Device Recall  P.F.C.,Orthopedic Devices,0.133,high,,0.3,741.56,0,0.223,199.97
102391,INSIGNIA Entra and NEXUS Entra,Cardiovascular Devices,0.406,medium,32.61,0.64,4064.07,0,0.342,208.0
99006,Device Recall  Cardiac Marker Control Calibration Verification Set,Clinical Chemistry and Clinical Toxicology Devices,0.393,medium,18.79,,2256.03,0,0.331,206.46
54508,"NEXGEN COMPLETE KNEE SOLUTION MIS TIBIAL COMPONENTS, LOCKING SCREW AND STEM EXTENSIONS",Orthopedic Devices,0.546,medium,,2.16,4426.13,0,0.453,211.33
12932,Device Recall  Juno DFR Xray system,Radiology Devices,0.28,medium,25.77,0.23,3094.89,0,0.233,211.88
95117,Device Recall  Compress Instrument 13mm Anchor Plug Holder,Orthopedic Devices,0.582,medium,,2.6,5460.97,0,0.498,214.0
17633,Device Recall  SmartMonitor 2 PS/PSL,Neurological Devices,0.383,low,27.14,0.5,2413.64,0,0.235,206.54
97130,Device Recall  Stryker CBCII collection only pkg/6,Anesthesiology Devices,0.412,high,24.33,,2783.47,0,0.41,205.03
16721,Device Recall   UniCel DxH 600 Coulter Cellular Analysis System,Hematology and Pathology Devices,0.716,high,25.69,,7902.01,1,0.704,219.32
98139,Device Recall  GEM Check Coag Whole Blood Controls,Hematology and Pathology Devices,0.469,low,19.6,,3647.27,0,0.307,206.76
60250,Device Recall  Persona TASP,Orthopedic Devices,0.57,high,,2.54,5351.44,1,0.561,214.29
57268,Device Recall  SOL SYS 8IN CALC 1.5/16.5,Orthopedic Devices,0.688,high,,3.72,6969.44,1,0.668,218.43
51634,Transpac IV Monitoring Kit,Cardiovascular Devices,0.434,high,32.46,1.15,4720.66,0,0.444,209.94
19738,Device Recall  Fabius GS MRI,Anesthesiology Devices,0.159,medium,20.31,,-1061.81,0,0.158,201.17
118242,COLLEAGUE INFUSION PUMPS,General Hospital and Personal Use Devices,0.3,low,21.25,,1725.85,0,0.181,204.03
103790,"VITEK 2 Gram Negative Susceptibility Card, ASTN123",Immunology and Microbiology Devices,0.356,high,17.82,,2615.94,0,0.377,205.36
103999,EPIDURAL CATHETERIZATION KIT,Anesthesiology Devices,0.659,high,28.79,,8019.78,1,0.641,216.51
57090,Device Recall  Triage TOX Drug Screen,Clinical Chemistry and Clinical Toxicology Devices,0.424,medium,19.13,,2457.28,0,0.345,205.32
49752,Perfusion System 8000,Cardiovascular Devices,0.325,high,32.04,0.81,1865.25,0,0.352,204.12
57471,Device Recall  Allergan SeriScaffold Surgical Scaffold,General and Plastic Surgery Devices,0.879,low,37.57,3.0,10632.8,1,0.733,
99437,Device Recall  DePuy Spine,Orthopedic Devices,0.373,medium,,1.46,2039.29,0,0.317,205.71
54802,URIDRAIN Standard Male External Catheter,Gastroenterology-Urology Devices,0.311,medium,,0.72,1731.25,0,0.279,204.81
50264,IntelliVue Patient Monitoring,Cardiovascular Devices,0.19,high,29.8,0.39,670.06,0,0.248,200.02
97080,"Device Recall  Outlook Pump IV Set for Epidural Admin w/Universal Spike, Microbore Tubing, Spin Lock Connector, 126",General Hospital and Personal Use Devices,0.417,high,22.88,,2065.6,0,0.413,207.56
14390,Device Recall  MYLA,Clinical Chemistry and Clinical Toxicology Devices,0.594,medium,22.21,,5950.29,1,0.512,214.6
16351,Device Recall  Pentax,"Ear, Nose, and Throat Devices",0.314,medium,,0.42,1321.76,0,0.27,203.78
54866,Device Recall  Terumo Coronary Ostia Cannulae,Cardiovascular Devices,0.72,high,37.86,2.49,10851.49,1,0.71,221.24
115527,"Fortify, Fortify Assura, Quadra Assura, Unify, Unify Assura and Unify Quadra(Implantable cardiac defibrillator (ICD) and cardiac resynchronization therapy defibrillator (CRT-D) devices)",Cardiovascular Devices,0.225,medium,30.21,0.48,293.21,0,0.205,203.49
103862,FiberOptix IAB,Cardiovascular Devices,0.388,medium,32.93,0.62,2737.03,0,0.32,205.09
99059,"Device Recall  OcuSoft Corneal Marking Oad, Sterile",Ophthalmic Devices,0.412,medium,23.18,,1755.76,0,0.337,205.62
50552,"Microscan Neg Breakpoint Combo 47, B1017417",Immunology and Microbiology Devices,0.194,medium,16.13,,754.47,0,0.188,201.25
95957,Device Recall  Medtronic Custom Kits,Cardiovascular Devices,0.702,medium,37.53,2.1,9809.58,1,0.613,220.63
93665,Device Recall  VNUS ClosureFAST,General and Plastic Surgery Devices,0.116,low,26.33,-0.01,323.92,0,0.067,
13126,Device Recall  Treadmill T2100 and Treadmill T2000,Physical Medicine Devices,0.546,high,,1.75,3436.87,1,0.524,212.88
98108,Device Recall  QuickCat,Cardiovascular Devices,0.674,low,36.48,2.4,9454.62,1,0.51,217.89
18758,"Device Recall  Medtronic TRILLIUM AFFINITY NT, Cardiotomy/Venous Reservoir (CVR) with Filter,with Trillium B",Cardiovascular Devices,0.857,medium,41.37,3.4,15398.25,1,0.801,231.02
96256,Device Recall  Stryker PainPump 270 mL base infusion kit,General Hospital and Personal Use Devices,0.628,high,27.86,,5016.0,1,0.607,213.95
23385,Device Recall  TEKLENS II and Polylens A60,Ophthalmic Devices,0.245,low,20.68,,1029.88,0,0.145,204.06
103950,SODASORB LF PrePaks,Anesthesiology Devices,0.774,low,33.49,,10784.38,1,0.635,225.39
57512,Device Recall  IgM Conjugate,Immunology and Microbiology Devices,0.144,low,15.62,,59.06,0,0.074,201.14
60630,Device Recall  Biomet Spine Durango Anchored ALIF Plate,Orthopedic Devices,0.478,low,,1.91,3625.4,0,0.317,207.94
99368,"Device Recall  GemStar SP Infusion Suite Database, Version 1.0",General Hospital and Personal Use Devices,0.308,high,22.47,,1681.06,0,0.342,203.8
53625,Polysulfone Petite Vital Port,General Hospital and Personal Use Devices,0.405,low,23.85,,1856.92,0,0.255,205.45
20321,Device Recall  Abbott,General Hospital and Personal Use Devices,0.714,medium,30.8,,5989.87,1,0.637,221.27
94416,Device Recall  Impulse Angiographic Catheter,Cardiovascular Devices,0.629,medium,36.38,1.97,9242.07,1,0.551,215.76
58513,Device Recall  Meijer Wound Closure Adhesive Surgical Tape Strips,General and Plastic Surgery Devices,0.322,medium,26.84,0.31,1836.62,0,0.272,
93767,Device Recall  ADVIA Centaur TnIUltra Assay,Clinical Chemistry and Clinical Toxicology Devices,0.19,low,16.57,,-40.6,0,0.103,201.51
4611,Medtronic - 8840 N'Vision,General Hospital and Personal Use Devices,0.137,high,19.34,,21.97,0,0.212,199.86
20879,Device Recall  HideAPort Low Profile Balloon Gastrostomy Tube Kit,Gastroenterology-Urology Devices,0.006,high,,-0.0,712.63,0,0.161,198.62
18227,Device Recall  SQRX 1010 Pulse Generator,Cardiovascular Devices,0.401,medium,32.23,0.78,3620.31,0,0.328,204.81
23656,Device Recall  G2,Cardiovascular Devices,0.491,high,33.71,1.24,3937.1,0,0.476,209.73
59330,Device Recall  Synthes 5.0mm Variable Locking Screw,Orthopedic Devices,0.654,medium,,3.11,7298.4,1,0.574,218.27
58094,Device Recall  CoaguChek XS Pro System,Hematology and Pathology Devices,0.322,high,16.33,,1073.3,0,0.328,203.29
52437,IntelliVue MX40 Patient Monitor,Cardiovascular Devices,0.36,high,32.34,0.59,2884.13,0,0.375,205.62
23690,Device Recall  Sara Active Sling  Standard,General Hospital and Personal Use Devices,0.327,medium,21.44,,1599.65,0,0.272,203.85
94379,Device Recall  Magnetom Symphony syngo,Radiology Devices,0.635,high,34.81,2.29,10421.22,1,0.612,224.99
52830,"Bivona brand Cuffless Extra Length Fixed Hyperflex Adult Tracheostomy Tube, 110 mm, sterile, Product code 60AFHXL70.",Anesthesiology Devices,0.577,medium,25.83,,6838.84,0,0.49,213.26
49943,Cozy Comfort Premier Recliner 5580,Physical Medicine Devices,0.199,medium,,0.39,380.11,0,0.184,200.23
52393,BOX 01KBAR006116V PROC BYPASS,General and Plastic Surgery Devices,0.607,medium,30.73,1.49,4465.37,1,0.507,
54797,Zenith Flex AAA,Cardiovascular Devices,0.311,high,30.84,0.32,2823.29,0,0.329,203.44
22679,Hyperglycosylated Human Chorionic Gonadotropin (H-hCG) Assay Cartridges (Catalog#62-7039),Clinical Chemistry and Clinical Toxicology Devices,0.357,medium,17.89,,1957.02,0,0.292,202.84
101510,Adelante Breezway,Cardiovascular Devices,0.445,medium,32.66,0.94,3937.26,0,0.372,210.11
14987,Device Recall  AVANTI  Catheter Sheath Introducer System,Cardiovascular Devices,0.36,medium,31.76,0.82,1802.31,0,0.299,205.63
20415,Guidant Multi-Link Zeta Coronary Stent System,Cardiovascular Devices,0.367,low,31.86,0.6,2722.18,0,0.223,205.21
16319,"Device Recall  TIBIAL TRAY , SIZE 4, REF 90SRK200400",Orthopedic Devices,0.723,medium,,4.39,8692.51,1,0.652,220.79
102743,Olympus Single Use Mechanical Lithotriptor,Gastroenterology-Urology Devices,0.263,medium,,0.52,1102.51,0,0.234,201.92
103918,Perfusion Tubing Set,Cardiovascular Devices,0.723,high,37.79,2.42,11009.83,1,0.709,221.11
99026,Device Recall  GE SENOGRAPHE ESSENTIAL,Radiology Devices,0.258,high,27.18,0.5,1050.62,0,0.296,211.94
102639,Allura,Radiology Devices,0.488,high,31.54,1.51,5673.27,0,0.48,219.6
94971,Device Recall  Hologic Oasis Bone Densitometers,Radiology Devices,0.594,medium,33.58,2.4,9771.86,1,0.518,225.47
20896,Device Recall  EZDOP,Radiology Devices,0.63,low,35.36,2.71,9396.97,0,0.466,225.1
56163,Device Recall  Codman ICP Skull Bolt Kit,Neurological Devices,0.518,high,29.79,0.94,5027.37,0,0.499,208.56
