device_id,device_name,classification,age_fraction,temperature,vibration,hours_used,failed,true_failure_probability,voltage
66867,"NexStent Carotid Stent and Monorail Delivery System, Model/Catalog 55-300",Cardiovascular Devices,0.371,32.53,0.91,3709.92,1,0.274,206.9
55617,Device Recall  Titan,General and Plastic Surgery Devices,0.362,26.92,0.6,2246.65,1,0.252,
16265,Device Recall  Hard Tissue Replacement Implants,General Hospital and Personal Use Devices,0.204,19.89,,570.25,0,0.117,201.72
101515,Adelante Breezway,Cardiovascular Devices,0.546,35.16,1.36,6876.31,0,0.425,210.31
60077,Device Recall  Philips Medical Systems Allura Xper FD20C,Radiology Devices,0.595,33.68,2.55,8407.41,1,0.478,223.47
14301,"Device Recall  MRIdian ViewRay Radiation Therapy System, ViewRay",Radiology Devices,0.705,36.45,3.13,12206.71,1,0.6,230.36
52787,Dunlee DA 200 PRO & MX 200 PRO CT XRay Tube Housing Assembly,Radiology Devices,0.14,25.16,0.15,2331.14,0,0.093,212.34
99817,Sierra Scientific Motility Visualization System (MVS),Gastroenterology-Urology Devices,0.49,,1.36,3286.37,0,0.374,210.01
56683,Device Recall  ROTICULATOR Single Use Stapler,General and Plastic Surgery Devices,0.185,25.26,0.04,674.52,0,0.105,
96083,Device Recall  Malibu Polyaxial Reduction Screw,Orthopedic Devices,0.561,,2.38,4770.55,0,0.439,213.31
98762,Device Recall  HiSpeed FX/I,Radiology Devices,0.544,32.75,1.82,8389.59,0,0.428,222.03
49413,Thermo Scientific Microm,Hematology and Pathology Devices,0.157,14.53,,-60.84,0,0.091,203.06
21113,"Cook brand Zenith AAA Converter with the H&L-B; One-Shot Introducer System, preloaded converter - proximal diameter 24 mm - distal diameter 12 mm - length 80 mm; Reorder no. ESC-24-12-80.",Cardiovascular Devices,0.562,33.91,1.52,5793.82,0,0.424,211.75
51685,Transfer Set,Gastroenterology-Urology Devices,0.259,,0.33,866.78,0,0.162,202.44
52301,SingleLumen Central Venous Catheterization Kit,Cardiovascular Devices,0.375,31.24,0.72,2958.5,1,0.254,206.12
53281,RITA StarBurst,General and Plastic Surgery Devices,0.417,27.24,0.75,3084.16,0,0.298,
56996,Device Recall  VisualICE Cryoablation System,General and Plastic Surgery Devices,0.552,30.5,1.1,4112.13,1,0.425,
102346,Rita,General and Plastic Surgery Devices,0.46,28.17,0.88,3185.52,0,0.336,
16242,Device Recall  VITROS Immunodiagnostic Products Estradiol Reagent Pack,Clinical Chemistry and Clinical Toxicology Devices,0.524,19.91,,4076.88,0,0.387,209.91
13326,Device Recall  Replace Select Tapered TiU NP,Dental Devices,0.39,,0.95,1242.35,0,0.27,206.71
101832,Double Flexible Tipped Wire Guide,Cardiovascular Devices,0.578,35.93,1.8,7113.08,0,0.465,211.97
57542,"Device Recall  Anspach Knotless Suture Anchor Deployment Tool, Custom",Orthopedic Devices,0.257,,0.78,178.61,0,0.157,202.52
15389,Device Recall  Arthrex Deltoid Ligament Reconstruction Implant System,Orthopedic Devices,0.141,,-0.28,404.31,0,0.075,199.5
21990,Device Recall  Advisor Vital Signs Monitor with Capnography,Cardiovascular Devices,0.093,30.62,-0.01,111.88,0,0.055,200.85
85767,REACHER FOR TRANSPORTABLE CEILING LIFT,General Hospital and Personal Use Devices,0.504,25.13,,3090.08,0,0.373,208.46
19286,Device Recall  IntraAortic Balloon Catheter Mega 8FR 50cc,Cardiovascular Devices,0.2,29.98,0.32,187.93,0,0.115,201.76
97380,Device Recall  Bondek  Absorbable Sutures,General and Plastic Surgery Devices,0.12,25.18,0.28,635.85,0,0.081,
54408,Toshiba America Medical Systems Inc Aplio Artida;,Radiology Devices,0.735,40.2,3.17,14473.51,1,0.657,234.12
16976,Device Recall  Eye Plastic Tray,General and Plastic Surgery Devices,0.182,24.91,0.16,638.5,0,0.105,
14591,Device Recall  BD Vacutainer PLUS K2EDTA Blood Collection Tubes,Clinical Chemistry and Clinical Toxicology Devices,0.327,17.14,,2044.65,0,0.221,204.41
13299,Device Recall  CBC II Wound Drains,Anesthesiology Devices,0.405,23.73,,2846.85,0,0.286,206.18
18927,Device Recall  TruVidia Wireless Camera System,General and Plastic Surgery Devices,0.493,29.41,0.93,2872.59,0,0.363,
15384,Device Recall  Synthes Low Profile Neuro Plating System,Dental Devices,0.738,,3.14,5318.78,1,0.629,220.12
59629,Device Recall  ZYM B Reagent (REF 70493),Immunology and Microbiology Devices,0.532,20.48,,4246.51,0,0.401,210.15
93468,Device Recall  Practix 33 Plus,Radiology Devices,0.407,28.73,0.8,3977.37,0,0.279,216.53
98013,Device Recall  Mayfield Infinity XR2,General and Plastic Surgery Devices,0.469,28.18,0.99,3221.65,0,0.345,
52262,Evans Plate,Orthopedic Devices,0.333,,0.88,1663.57,0,0.219,203.76
14600,Device Recall  INTEGRIS HM3000,Radiology Devices,0.267,26.66,0.18,441.31,0,0.158,213.2
17435,Device Recall  Kit  Dr. Slingsby,General and Plastic Surgery Devices,0.623,32.11,1.57,4773.26,1,0.504,
22282,Device Recall  P.F.C.,Orthopedic Devices,0.364,,1.12,2100.66,0,0.237,201.97
55651,Device Recall  VenaCure EVLT,General and Plastic Surgery Devices,0.348,27.07,0.42,907.15,0,0.223,
93769,Device Recall  Boston Scientific,Gastroenterology-Urology Devices,0.224,,0.08,1211.15,0,0.139,202.21
97087,Device Recall  LifeShield Symbiq Pump Set,General Hospital and Personal Use Devices,0.391,23.18,,1729.87,0,0.28,208.17
16720,Device Recall  UniCel DxH 800 Coulter Cellular Analysis System,Hematology and Pathology Devices,0.437,17.94,,3113.4,0,0.311,208.03
55925,Device Recall  Linet,General Hospital and Personal Use Devices,0.03,19.34,,-214.71,0,0.015,199.94
103283,IntelePACS Picture Archiving Communications System,Radiology Devices,0.445,29.83,1.29,4195.51,0,0.316,216.8
58449,"Device Recall  GE Healthcare, VOLUSON E6, E8, E8 EXPERT, E10 DIAGNOSTIC ULTRASOUND SYSTEM",Radiology Devices,0.39,28.41,1.01,3576.01,0,0.267,215.32
99401,Device Recall  NEXGEN COMPLETE KNEE SOLUTION EXTRAMEDULLARY PROXIMAL TELESCOPING ROD,Orthopedic Devices,0.16,,0.56,-64.54,0,0.107,203.66
60304,Device Recall  Customed,Obstetrical and Gynecological Devices,0.306,25.42,,1244.61,0,0.186,202.89
50348,STRL SPHERE,Neurological Devices,0.19,25.75,0.01,1376.63,0,0.111,199.82
16566,Device Recall  Ingenuity Core,Radiology Devices,0.733,38.78,3.09,14732.25,1,0.643,232.21
23632,Device Recall  ARCHITECT i2000SR Processing Module,Clinical Chemistry and Clinical Toxicology Devices,0.224,15.33,,1327.2,0,0.145,203.99
53409,PEMView,Radiology Devices,0.377,28.47,0.72,3228.05,0,0.253,215.02
104287,Unicel DXC and SYNCHRON LX Clinical Systems,Clinical Chemistry and Clinical Toxicology Devices,0.277,17.55,,101.96,0,0.178,204.05
97628,Device Recall  PrecisePLAN 2.10 Treatment Planning System,Radiology Devices,0.328,27.72,0.46,1883.31,0,0.211,214.7
95186,Device Recall  FLEXIGUIDE: SERIES15,Radiology Devices,0.088,24.86,0.18,1101.7,0,0.053,209.81
99207,Device Recall  Aerosol Mask with 15 mm Adapter,Anesthesiology Devices,0.211,21.14,,182.48,0,0.125,202.1
51124,Excelsior Medical Inc.,General Hospital and Personal Use Devices,0.356,24.03,,1195.38,0,0.244,203.78
58100,Device Recall  MiniCap with ProvidoneIodine solution,Gastroenterology-Urology Devices,0.06,,-0.09,636.28,0,0.039,200.22
12800,Device Recall  Dimension Vista Myoglobin Calibrator,Clinical Chemistry and Clinical Toxicology Devices,0.872,29.89,,11661.51,0,0.806,229.83
42734,Anesthesia Workstations and Service Kits,Anesthesiology Devices,0.178,20.4,,508.78,0,0.101,200.9
19001,Device Recall  JPlasma(R) Handpiece,General and Plastic Surgery Devices,0.676,32.67,1.74,5540.78,1,0.552,
52054,Presource(R) Kit,General and Plastic Surgery Devices,0.539,29.66,1.32,3512.96,0,0.412,
65346,ev3 NanoCross 0.14 OTW PTA Dilatation Catheter,Cardiovascular Devices,0.159,30.62,0.24,1199.74,0,0.099,200.44
50141,BIORAPTOR 2.9 mm Suture Anchor,Orthopedic Devices,0.235,,0.38,206.96,0,0.137,202.12
50950,Biomet 3i Narrow Right Angle Large Driver Tip (Hexed),Dental Devices,0.526,,1.46,2799.19,0,0.396,211.01
13240,Device Recall  Spacelabs Pediatric Flow Sensor Kit,Anesthesiology Devices,0.559,26.46,,6176.49,0,0.443,212.51
50798,Philips Healthcare Brilliance 64 CT System,Radiology Devices,0.33,28.07,0.27,2341.8,0,0.212,214.7
102860,"FRAZIER Atraumatic Soft Tip Surgical Suction Instrument, 10 French 20/C",General and Plastic Surgery Devices,0.394,27.68,0.66,2688.81,0,0.283,
17408,Device Recall  enGen (TM) Laboratory Automation Systems,Clinical Chemistry and Clinical Toxicology Devices,0.606,23.26,,5690.56,0,0.486,213.11
23133,Device Recall  PLV Continuum Ventilator,Anesthesiology Devices,0.053,19.7,,-606.91,0,0.032,201.36
15082,Device Recall  Customed,General and Plastic Surgery Devices,0.577,30.98,1.26,4592.48,0,0.454,
54906,"Device Recall  Pinnacle Pelvic Floor Repair KitAnterior/Apical, and Pinnacle Pelvic Floor Repair KitPosterior",General and Plastic Surgery Devices,0.638,31.32,1.74,5347.16,1,0.517,
3123,Medtronic Synchromed II Implantable Infusion Pump,General Hospital and Personal Use Devices,0.482,24.56,,2781.23,0,0.348,207.23
13107,Device Recall  BioMAC Cannula,General and Plastic Surgery Devices,0.189,24.63,-0.05,156.65,0,0.096,
96200,Device Recall  Zimmer Allen medullary cement plugs,Orthopedic Devices,0.155,,0.26,226.92,0,0.085,200.06
95641,Device Recall  Somatom Definition AS,Radiology Devices,0.269,25.73,0.44,2989.29,0,0.171,212.88
51784,SYNCHRON  Systems Microalbumin (MA) Reagent,Immunology and Microbiology Devices,0.134,14.23,,572.2,0,0.073,199.57
19415,"Device Recall  MEVATRON M2 / PRIMUS MidEnergy,",Radiology Devices,0.449,29.13,1.26,4320.35,0,0.321,218.91
93614,Device Recall  Cook Urological Black Silicone Filiform Double Pigtail Ureteral Stent,Gastroenterology-Urology Devices,0.177,,0.16,-368.54,0,0.097,200.77
50883," Sterile, OR0639  Hip Shoulder  surgical kit",General and Plastic Surgery Devices,0.393,26.97,0.7,1656.23,0,0.265,
93848,Device Recall  ECAT EXACT HR,Radiology Devices,0.737,38.29,3.09,14473.73,1,0.636,230.67
21270,Device Recall  Portex,Anesthesiology Devices,0.272,22.03,,1463.78,0,0.181,203.61
94202,Device Recall  Pathway Balloon Expandable Ureteral Access Sheath 12/15/46,Gastroenterology-Urology Devices,0.303,,0.6,1290.73,0,0.203,203.49
52035,Oxford/Oxbridge AFN End Cap,Orthopedic Devices,0.5,,2.17,3019.11,0,0.369,209.72
17257,Device Recall  CytoChex BCT,Clinical Chemistry and Clinical Toxicology Devices,0.75,26.98,,8432.48,1,0.656,222.57
50734,Lima Pack  contains Devon Light Glove,General and Plastic Surgery Devices,0.113,24.87,-0.07,82.4,0,0.058,
20662,Device Recall  Welch Allyn Acuity Central Monitoring Station,Cardiovascular Devices,0.382,32.4,0.68,3004.34,1,0.273,208.3
14362,Device Recall  ConMed ALTRUS Thermal Tissue Fusion System,General and Plastic Surgery Devices,0.392,26.92,0.67,1518.94,0,0.261,
99960,Premier Care Recliner Model 5570,Physical Medicine Devices,0.231,,0.56,144.14,0,0.145,203.56
21174,Device Recall  IPI & Medex Disposable Oxygen Mask & Bag,Anesthesiology Devices,0.498,25.25,,4561.19,0,0.374,209.4
12966,Device Recall  Gemlock,Dental Devices,0.527,,1.58,2530.17,0,0.402,212.55
98340,Device Recall  Disposable Coring Trephine,Orthopedic Devices,0.064,,0.12,-686.23,0,0.041,201.49
98196,Device Recall  SEIMENS Axiom Luminos TF and Sireskop SD,Radiology Devices,0.51,30.93,1.64,7018.8,1,0.388,220.96
20512,Device Recall  Architect AntiHBs Reagent,Immunology and Microbiology Devices,0.147,15.21,,61.49,0,0.076,200.0
18675,Device Recall  Philips Healthcare Ingenuity Core 128,Radiology Devices,0.43,29.84,1.09,3298.9,0,0.305,218.39
58181,Device Recall  Terumo Advanced Perfusion System 1,Cardiovascular Devices,0.155,30.38,0.36,-1013.9,0,0.09,199.06
98533,Device Recall  ENDOPATH ETSFLEX45 Articulating Endoscopic Linear Cutters,General and Plastic Surgery Devices,0.39,27.1,0.49,2385.14,0,0.265,
49679,6 MM X 15 MM X 150 MM HA COATED HALF PIN SST,Orthopedic Devices,0.314,,0.67,1670.8,0,0.204,203.55
21527,Device Recall  NeoPICC 1.9 FR Catheter,General Hospital and Personal Use Devices,0.507,25.65,,3118.26,0,0.391,211.32
14711,Device Recall  EndoVive 3s Low Profile Balloon Kits,Gastroenterology-Urology Devices,0.317,,0.66,1337.04,0,0.211,203.23
53544,External Bone Fixation System,Orthopedic Devices,0.265,,0.48,954.14,0,0.171,204.36
97834,Device Recall  BARD DORADO,Cardiovascular Devices,0.668,36.31,2.3,8774.31,1,0.55,216.42
56511,Device Recall  Sarns,Cardiovascular Devices,0.471,34.17,1.08,4521.86,0,0.346,206.41
48933,"Synchron LX20, LX20 PRO, LXi 725 Clinical Systems",Clinical Chemistry and Clinical Toxicology Devices,0.561,21.6,,5473.3,0,0.44,211.35
49495,Picis Anesthesia Manager,General Hospital and Personal Use Devices,0.437,24.96,,2675.03,0,0.326,207.08
20631,Hill-Rom Newborn bassinet; model P247.,General Hospital and Personal Use Devices,0.42,24.07,,2541.23,0,0.302,205.41
101085,CONSULT(TM) hCG CONTROLS Kit,Clinical Chemistry and Clinical Toxicology Devices,0.407,18.27,,2666.92,0,0.285,206.36
50996,HeartStart MRx,Cardiovascular Devices,0.751,38.81,2.94,10890.09,1,0.657,221.28
93869,"Device Recall  Stryker stretcher, Model 1711.",General Hospital and Personal Use Devices,0.947,38.66,,10791.6,1,0.926,235.32
99158,Device Recall  Portex First Breath  Adult Aerosol Mask (Nonlatex),Anesthesiology Devices,0.282,22.63,,665.83,0,0.185,203.88
97076,"Device Recall  Outlook Pump IV Set w/Universal Spike, Injection Site & Spin Lock Connector, 132 in",General Hospital and Personal Use Devices,0.805,33.74,,7693.99,1,0.739,227.56
49452,TERUMO 3T L. V. Control Valve,Cardiovascular Devices,0.518,33.59,1.28,5573.76,0,0.387,209.97
100137,Infinity Enteral Feeding infusion pump,General Hospital and Personal Use Devices,0.608,27.39,,4187.75,0,0.486,214.95
56510,Device Recall  Sarns,Cardiovascular Devices,0.14,29.93,0.0,287.86,0,0.073,200.33
101925,FlexNeck Classic Peritoneal Dialysis Catheter,Gastroenterology-Urology Devices,0.053,,0.13,744.66,0,0.046,201.25
114301,IMMULITE/IMMULITE 1000 - Cortisol Assay - An in vitro diagnostic medical device (IVD),Clinical Chemistry and Clinical Toxicology Devices,0.408,18.57,,2689.34,0,0.286,205.75
50589,AXIOM ARISTOS FX,Radiology Devices,0.531,31.35,1.58,7477.45,0,0.401,220.93
12860,Device Recall  Femoral Impactor ATTUNE INTUITION Impactor,Orthopedic Devices,0.6,,2.96,6012.83,0,0.483,213.15
98595,Device Recall  ABL90 FLEX Blood Analyzer,Clinical Chemistry and Clinical Toxicology Devices,0.439,19.07,,2742.71,0,0.32,209.05
22165,Device Recall  P.F.C.,Orthopedic Devices,0.474,,1.32,3552.2,0,0.345,209.87
59718,Device Recall  Kenex Radiation Shield,Radiology Devices,0.409,29.31,1.11,3375.95,0,0.291,217.82
56954,Device Recall  GE OEC 9800,Radiology Devices,0.376,28.43,1.02,4297.11,0,0.269,216.64
34014,Craniomaxillofacial (CMF) Distraction System,Dental Devices,0.471,,1.37,2019.7,1,0.349,209.99
19651,Device Recall  Centricity Universal Viewer,Radiology Devices,0.346,28.1,0.8,2643.36,0,0.237,215.97
113960,Lithium Ion batteries used with Philips HeartStart MRx Monitor/Defibrillator,Cardiovascular Devices,0.433,32.76,0.95,4907.31,0,0.317,207.3
15307,Device Recall  The Spirit TM Select bed,General Hospital and Personal Use Devices,0.122,19.75,,247.16,0,0.064,197.3
23566,Device Recall  ABL 700 series analyzers,Clinical Chemistry and Clinical Toxicology Devices,0.346,16.9,,2608.07,0,0.231,203.56
98841,Device Recall  Electrosurgical generator.,General and Plastic Surgery Devices,0.323,27.82,0.42,1479.51,0,0.224,
13713,Device Recall  Fiber stripper,General and Plastic Surgery Devices,0.376,27.94,0.49,921.61,0,0.248,
58127,Device Recall  TPS Micro Reciprocating Small Tear Cross Cut Rasp,Orthopedic Devices,0.937,,6.68,13960.28,1,0.909,235.18
102319,Advisor Vital Signs Monitor,Cardiovascular Devices,0.577,34.98,1.75,6943.89,0,0.458,213.0
15218,Device Recall  TLC Self Retaining Retractor System,General and Plastic Surgery Devices,0.387,27.71,0.74,2154.61,0,0.277,
20764,Device Recall  BardiaComplete Foley Kit,Gastroenterology-Urology Devices,0.058,,0.04,-439.96,0,0.03,199.64
16644,Device Recall  METS,Orthopedic Devices,0.201,,0.02,598.83,0,0.112,201.05
50609,Palindrome Precision SI Chronic Catheter Sport Pack w/VenaTrac Stylet,Gastroenterology-Urology Devices,0.378,,0.86,2313.25,0,0.277,207.04
59975,Device Recall  Siemens Healthcare,Clinical Chemistry and Clinical Toxicology Devices,0.293,16.5,,2051.28,0,0.195,203.44
98697,Device Recall  DEPUY ASR ACETABULAR CUP SYSTEM,Orthopedic Devices,0.347,,0.54,1678.08,0,0.229,206.06
20569,"MedGraphics Cardiorespiratory Diagnostic Systems Pulmonary Function Gas, For Diagnostic Use Only, Part No. 536053-009, Reference Gas, containing Oxygen 21% plus/minus 0.02% Absolute, and Nitrogen: Balance., ED cylinder size.  The label shows Manufactured for: Medical Graphics Corporation, St. Paul, MN, as the responsible firm.",Anesthesiology Devices,0.468,24.39,,4530.19,0,0.334,205.24
52234,Broselow,Cardiovascular Devices,0.333,31.32,0.62,2243.46,0,0.222,204.75
56157,"Device Recall  Coiled 60"" Low Pressure Extension Tube",Cardiovascular Devices,0.218,31.51,0.02,192.0,0,0.125,200.58
103607,Churchill Medical Systems,General Hospital and Personal Use Devices,0.223,20.61,,1131.25,0,0.14,201.78
103492,THOR,Orthopedic Devices,0.318,,0.82,2082.71,0,0.21,202.49
97021,"Device Recall  Outlook Pump IV Set w/Universal Spike, Ultrasite Inj Site, B/C Valve and Pressure Limited Check Valv",General Hospital and Personal Use Devices,0.205,19.84,,237.47,0,0.109,200.81
50611,Palindrome Precision HSI Chronic Catheter Kit w/VenaTrac Stylet,Gastroenterology-Urology Devices,0.38,,0.58,1487.71,0,0.244,203.74
55601,Device Recall  BIS BILATERAL SENSOR,Neurological Devices,0.495,28.75,0.88,4271.75,0,0.362,208.96
59079,"Device Recall  10"" Smallbore Pentafuse Ext Set w/5 NanoClave"", 5 Clamps, Rotating",General Hospital and Personal Use Devices,0.157,21.2,,104.4,0,0.095,201.15
16095,Device Recall  lnvacare Precise Rx Pediatric Flowmeter,Anesthesiology Devices,0.822,34.82,,12208.6,1,0.761,227.19
58629,Device Recall  MicroScan Synergies plus Panels &38; MicroScan Rapids plus (Negative),Immunology and Microbiology Devices,0.447,19.63,,2909.93,0,0.33,208.55
94816,Device Recall  MEVATRON M2 6700,Radiology Devices,0.717,37.84,3.44,12497.46,1,0.62,230.0
100418,Aesculap GNI161 Bipolar Foot Control,General and Plastic Surgery Devices,0.781,34.93,2.45,8326.77,1,0.689,
49495,Picis Anesthesia Manager,General Hospital and Personal Use Devices,0.277,21.16,,792.41,0,0.175,203.77
59612,Device Recall  CODMAN CERTAS Programmable Valves,Neurological Devices,0.481,29.69,1.0,3487.24,1,0.357,208.06
97392,Device Recall  Endotek AlimaxxB Uncovered Biliary Stent,Gastroenterology-Urology Devices,0.613,,2.02,4423.09,0,0.494,215.23
13453,Device Recall  Triglycerides/ Glycerol Blanked,Clinical Chemistry and Clinical Toxicology Devices,0.404,19.87,,2596.56,0,0.288,204.32
55239,Device Recall  RUSCH,Gastroenterology-Urology Devices,0.338,,0.62,1798.53,1,0.235,205.47
49557,STAT 2 Primary Administration Set Gravity Flow Controller,General Hospital and Personal Use Devices,0.674,28.82,,5422.87,1,0.564,218.85
49560,"STAT 2 Primary Administration Set Gravity Flow Controller,",General Hospital and Personal Use Devices,0.126,19.82,,-220.28,0,0.063,199.95
58282,Device Recall  Oxford Fixed Bearing Partial Knee Replacement,Orthopedic Devices,0.711,,4.11,7344.03,1,0.614,221.88
58560,Device Recall  CoCr Head,Orthopedic Devices,0.262,,0.62,1015.68,0,0.175,204.69
59207,"Device Recall  ISIS HVT Tracheal Tube Cuffed with Subglottic Secretion Suction Port and Preloaded Stylet, 6.5, Rx o",Anesthesiology Devices,0.48,24.98,,3874.08,0,0.349,207.69
98921,Device Recall  Philips BV Libra,Radiology Devices,0.588,33.51,1.82,8940.23,0,0.466,225.04
14153,"Device Recall  Arrow International, Inc. PICC Kits and VPS Access Kits with Touhy Borst Component",Cardiovascular Devices,0.426,32.77,1.19,3431.37,0,0.305,205.64
49711,JETX(R) 5 MM X 30 MM SHORT HALF PIN TI6AL4V,Orthopedic Devices,0.809,,5.21,10379.4,1,0.736,225.83
