device_id,device_name,classification,age_fraction,manufacturer_risk_tier,temperature,vibration,hours_used,failed,true_failure_probability,voltage
52312,ARROWgard Blue(R) MAC(TM) TwoLumen Central Venous Access Ki,Cardiovascular Devices,0.468,high,33.66,0.95,4406.86,0,0.457,208.27
56321,Device Recall  Umbilicup,Hematology and Pathology Devices,0.241,medium,16.38,,866.81,0,0.212,201.1
21342,Device Recall  Shiley TracheoSoft,Anesthesiology Devices,0.666,medium,29.4,,7684.94,1,0.578,216.9
102498,ABL800 blood gas analyzer,Clinical Chemistry and Clinical Toxicology Devices,0.659,medium,22.63,,7087.9,1,0.557,215.09
53592,OEC 9900 Elite,Radiology Devices,0.307,medium,27.17,0.24,1702.43,0,0.254,214.85
52927,Electrosurgical pencil.,General and Plastic Surgery Devices,0.235,medium,26.91,0.29,652.02,0,0.22,
93749,"Device Recall  Smith  Nephew, Birmingham Hip Resurfacing, Acetabular Cup",Orthopedic Devices,0.444,medium,,1.61,2548.26,0,0.375,210.48
60673,"Device Recall  Bausch & Lomb Stellaris PC w/ Laser, BL14304",Ophthalmic Devices,0.253,low,20.96,,518.03,0,0.137,202.16
101557,Foot control irrigation system,General and Plastic Surgery Devices,0.389,high,27.66,0.83,2547.02,0,0.407,
98980,Device Recall  Catheter Insertion Kit,General Hospital and Personal Use Devices,0.357,medium,22.49,,1657.5,0,0.295,203.98
59224,Device Recall  Fresenius Optiflux F160NRe High Flux Dialyzers,Gastroenterology-Urology Devices,0.248,high,,0.42,903.78,1,0.29,201.47
51611,Transpac IV Monitoring Kit,Cardiovascular Devices,0.621,high,36.05,1.95,7966.81,1,0.611,216.9
18462,Device Recall  Innova SelfExpanding Stent System,Cardiovascular Devices,0.259,medium,32.6,0.77,799.29,0,0.25,204.36
56101,Device Recall  Tibiaxys Ankle Arthrodesis Plate Compression Guide,Orthopedic Devices,0.489,high,,1.84,3880.26,0,0.475,208.43
22312,Device Recall  SIGMA,Orthopedic Devices,0.488,high,,2.11,4250.87,1,0.487,209.33
55101,Device Recall  Syneture Sofsilk,General and Plastic Surgery Devices,0.14,high,25.69,0.13,1379.96,0,0.239,
51287,HeartWare Ventricular Assist System,Cardiovascular Devices,0.754,low,37.71,2.85,11066.02,1,0.585,221.97
18389,Device Recall  Carl Zeiss INTRABEAM PRS 500,Radiology Devices,0.556,low,32.32,1.61,7872.13,0,0.384,222.59
22225,Device Recall  P.F.C.,Orthopedic Devices,0.658,high,,3.66,5529.27,1,0.63,216.03
53381,Volcano s5 Imaging System,Radiology Devices,0.474,medium,31.22,1.49,6590.57,0,0.404,219.14
66946,Medstream Refill Kit (6 ea),General Hospital and Personal Use Devices,0.358,medium,22.5,,2244.52,0,0.301,203.36
21147,Device Recall  Epidural Needle,Anesthesiology Devices,0.545,high,26.3,,4960.3,1,0.526,211.36
94963,Device Recall  Model 4000 CMS Ambulatory Infusion Pump,General Hospital and Personal Use Devices,0.485,low,24.03,,3107.77,0,0.332,211.82
96706,"Device Recall  System 1000, TINA, AURORA and AltraTouch",Gastroenterology-Urology Devices,0.389,medium,,0.71,1720.0,0,0.32,206.28
103517,"Needle, Biopsy",Gastroenterology-Urology Devices,0.305,high,,0.43,1345.75,0,0.328,203.27
95333,Device Recall  Bone Marrow Aspiration Kit,Gastroenterology-Urology Devices,0.711,low,,2.65,6872.32,1,0.552,219.48
50955,Stryker,Orthopedic Devices,0.528,medium,,2.08,4775.31,0,0.447,211.38
96465,Device Recall  Restoration Modular Hip System,Orthopedic Devices,0.637,high,,3.27,6500.3,1,0.617,214.44
18759,Device Recall  Max Implant System,Dental Devices,0.593,medium,,2.24,3292.53,1,0.502,213.34
98427,Device Recall  Huber TrapA Safety Huber Needle,General Hospital and Personal Use Devices,0.386,high,22.79,,1663.18,0,0.383,204.63
100572,Versys Endo/Unipolar Heads and Standard CoCr Heads,Orthopedic Devices,0.519,high,,1.96,4029.66,1,0.501,210.79
100110,LeVeen Standard Needle Electrode System,General and Plastic Surgery Devices,0.507,high,28.72,1.14,3907.58,0,0.496,
59090,"Device Recall  7"" (18 cm) Appx 0.31 ml, Smallbore Ext Set w/Remv MicroClave Clear,",General Hospital and Personal Use Devices,0.281,high,21.19,,1101.49,0,0.315,204.3
20865,Device Recall  HideAPort Low Profile Balloon Gastrostomy Tube Kit,Gastroenterology-Urology Devices,0.284,high,,0.75,1525.68,0,0.331,203.67
19188,Device Recall  MultiLumen Hemodialysis Catheterization Kit,Gastroenterology-Urology Devices,0.115,high,,0.22,-431.22,0,0.208,200.04
58098,Device Recall  VITROS Chemistry Products,Immunology and Microbiology Devices,0.066,high,15.62,,-105.47,0,0.185,200.19
15526,Device Recall  NeuViz 16 MultiSlice CT Scanner System,Radiology Devices,0.457,low,29.39,1.3,4402.87,0,0.298,220.16
101650,7.5cm QD Angle Attachment,General and Plastic Surgery Devices,0.755,high,35.87,2.19,8039.37,1,0.754,
15901,Device Recall  Certain IOL Abutment,Dental Devices,0.342,high,,0.64,924.67,0,0.357,206.2
93341,Device Recall  LIFEPAK,Cardiovascular Devices,0.729,medium,38.97,2.67,10939.65,1,0.66,222.37
104497,Deep Brain Stimulation (DBS) Lead Kits,Neurological Devices,0.488,high,28.78,1.03,3732.94,0,0.479,210.85
97597,Device Recall  Bard Mesh Monofilament Knitted Polypropylene,General and Plastic Surgery Devices,0.214,low,25.63,0.11,888.72,0,0.115,
55374,"Device Recall  TSX301B: AQUILION Premium; System, XRay, Tomography, Computed",Radiology Devices,0.163,medium,25.57,0.21,910.9,0,0.169,211.69
14360,Device Recall  Elctrocardiograph Electrodes,Cardiovascular Devices,0.281,low,30.64,0.42,1075.77,0,0.158,203.9
114856,4FR Single Lumen Pressure Injectable Peripherally Inserted Central Catheter (PICC),General Hospital and Personal Use Devices,0.317,medium,22.06,,578.9,1,0.262,204.52
23679,Device Recall  Boston Scientific,Gastroenterology-Urology Devices,0.259,medium,,0.27,998.19,0,0.226,202.57
101316,TwinPass Dual Access Catheter,Cardiovascular Devices,0.325,medium,31.41,0.71,2127.27,0,0.277,204.49
55256,Device Recall  Juggerknot Soft Anchors,Orthopedic Devices,0.322,high,,0.7,941.41,0,0.335,204.83
13480,Device Recall  3.7mm Cannulated Locking Screws and 3.7mm Cannulated Conical Screws,Orthopedic Devices,0.542,medium,,2.67,4705.78,0,0.465,211.9
102621,ConMed Laparoscopic Instrument,General and Plastic Surgery Devices,0.665,high,32.84,1.96,5944.67,1,0.656,
57371,Device Recall  Syncardia,Cardiovascular Devices,0.323,low,31.63,0.58,1728.01,0,0.189,203.17
21563,Device Recall  BioMed Devices,Anesthesiology Devices,0.266,medium,21.54,,1288.59,0,0.232,202.54
57146,Device Recall  UltraFill DBM,Orthopedic Devices,0.518,low,,1.98,3978.48,0,0.345,209.46
20445,Device Recall  VITROS GLU DT,Clinical Chemistry and Clinical Toxicology Devices,0.489,medium,19.98,,3627.19,0,0.402,208.2
59002,Device Recall  Philips Healthcare,Cardiovascular Devices,0.524,high,34.29,1.38,4830.8,1,0.507,210.95
101381,DePuy Spine,Orthopedic Devices,0.445,medium,,1.63,3288.1,0,0.373,207.72
101741,NucliSENS Lysis Buffer,Hematology and Pathology Devices,0.221,medium,16.05,,218.45,0,0.194,201.31
14748,Device Recall  e.cam Dual Signature; Gamma Camera,Radiology Devices,0.096,medium,25.86,0.05,840.44,0,0.135,210.9
53089,Medtronic,Cardiovascular Devices,0.37,high,32.84,0.62,2997.25,0,0.386,206.11
15691,"Device Recall  Sentinelle Vanguard Breast MRI , Auxiliary Table/Tabletop with 8/16 Channel Coil Array for GE1 .5/3T",Radiology Devices,0.542,low,31.3,1.72,7846.29,0,0.369,220.47
98364,Device Recall  Centurion Medical Products,General and Plastic Surgery Devices,0.458,medium,28.38,0.97,3177.47,0,0.387,
100745,FlexiView 8800 Digital Mobile Imaging System,Radiology Devices,0.811,high,41.03,3.93,17337.42,1,0.814,236.58
16859,"Device Recall  Rusch, Latex Free Robertazzi Airway",Anesthesiology Devices,0.555,high,25.8,,5024.12,1,0.53,212.01
96013,Device Recall  OSS FINN Proximal Femoral Trial 7 cm,Orthopedic Devices,0.186,high,,0.34,-336.78,0,0.244,201.07
95074,Device Recall  Digital Fluoroscopic Imaging System,Radiology Devices,0.398,high,29.72,1.04,4113.11,0,0.407,216.66
93662,Device Recall  Cleaning probe,Radiology Devices,0.384,high,28.38,0.57,4951.14,0,0.39,216.87
19735,Device Recall  MEDLINE ADULT MANUAL RESUSCITATOR,Anesthesiology Devices,0.353,medium,22.49,,1450.4,0,0.293,206.22
102758,Satellite Spinal System Primary User Group Reference Guide,Orthopedic Devices,0.226,medium,,0.34,840.29,0,0.204,202.05
98582,Device Recall  GE Healthcare Discovery MR750 3.0T,Radiology Devices,0.386,high,29.12,0.78,3704.43,0,0.387,214.91
14156,Device Recall  Siemens Medical Solutions USA,Radiology Devices,0.155,medium,25.97,-0.01,1404.82,0,0.16,209.89
59718,Device Recall  Kenex Radiation Shield,Radiology Devices,0.238,high,25.53,0.43,2047.65,0,0.285,212.91
50450,The EnVe/ ReVel Ventilator,Anesthesiology Devices,0.046,low,20.46,,667.78,0,0.032,200.71
14106,Device Recall  CURATION KIT,General Hospital and Personal Use Devices,0.32,high,21.65,,1171.99,0,0.336,204.0
95528,Device Recall  MICROVASIVE GOLD PROBE,Gastroenterology-Urology Devices,0.523,low,,1.44,3627.25,0,0.365,212.02
23754,Device Recall  Gladiator Bipolar,Orthopedic Devices,0.616,medium,,3.11,5656.85,1,0.526,214.53
50353,INSTRUMENT TRACKER 9733533XOM ENT 1PK,Neurological Devices,0.889,high,37.57,3.18,12209.29,1,0.895,232.7
97715,Device Recall  microTargeting Drive System,Neurological Devices,0.49,medium,28.59,0.99,4767.21,0,0.415,211.24
57501,Device Recall  Viterion V100BGM Telehealth Monitors,Cardiovascular Devices,0.484,low,33.44,1.25,4944.34,0,0.327,209.97
52108,Affixus Intramedullary Hip Fracture Nail,Orthopedic Devices,0.1,high,,0.12,1030.14,0,0.213,201.49
55095,Device Recall  Syneture Surgilon,General and Plastic Surgery Devices,0.499,high,28.75,1.07,3045.54,0,0.48,
14961,Device Recall  Customed,General and Plastic Surgery Devices,0.265,high,25.35,0.3,1172.51,0,0.296,
14315,"Device Recall  GE Healthcare, Discovery MR750w 3.0T",Radiology Devices,0.483,high,31.07,1.68,6282.44,0,0.479,218.84
104196,"Spectrum  Central Venous Tray,  Minocycline/Rifampin Impregnated  Triple Lumen Polyurethane Catheter",General Hospital and Personal Use Devices,0.113,high,21.04,,15.61,0,0.214,201.21
13734,Device Recall  GE Healthcare Innova 2100IQ,Radiology Devices,0.695,high,35.85,2.83,11900.24,1,0.671,228.68
23517,Device Recall  Genesis II Oversized Nonporous FinStem Tibial Punch,Orthopedic Devices,0.372,medium,,1.04,1979.85,0,0.309,205.79
22370,"CLBS-7-12 * Cotton-Leung Biliary Stent Set * Stent Diameter: 7 Fr. * Length (Between Flaps): 12 CM. * Standard Wire Guide: .035''/480 CM. * Pushing Catheter: 7 FR. * Disposable ¿ Single Use Only- Rx Only * Wilson-Cook Medical, GI Endoscopy * 4900 Bethania Station Road * Winston-Salem, NC 27105.",Gastroenterology-Urology Devices,0.569,medium,,1.48,4262.92,0,0.481,213.67
15857,Device Recall  DALRO Abutment,Dental Devices,0.229,high,,0.23,580.6,0,0.283,204.06
15831,Device Recall  DeVilbiss 7305PD Suction Unit,General and Plastic Surgery Devices,0.39,low,27.02,0.41,2299.39,0,0.233,
96198,Device Recall  Zimmer ITST,Orthopedic Devices,0.493,high,,1.7,4233.89,0,0.477,208.27
22673,Meridian ST Femoral Stem,Orthopedic Devices,0.439,high,,1.53,2685.54,0,0.438,209.46
51418,Minor Pack,General and Plastic Surgery Devices,0.752,high,34.51,2.36,7773.63,1,0.744,
55920,Device Recall  DeRoyal Surgical Kits and trays,General and Plastic Surgery Devices,0.075,medium,24.95,-0.05,-138.62,0,0.114,
59243,Device Recall  Trifuse Extension Sets,General Hospital and Personal Use Devices,0.313,medium,22.67,,1082.44,0,0.268,203.63
53194,COBE Autotransfusion set.,Anesthesiology Devices,0.731,medium,29.63,,8034.55,1,0.63,221.91
57476,Device Recall  CONFIDENCE SPINAL CEMENT SYSTEM 7CC KIT,Orthopedic Devices,0.325,medium,,1.03,1750.84,0,0.273,202.81
60577,Device Recall  Photonica Light Modulator,General and Plastic Surgery Devices,0.66,low,33.85,1.72,5966.57,1,0.504,
60534,Device Recall  Customed,General and Plastic Surgery Devices,0.459,high,28.63,0.95,3372.15,0,0.46,
58853,Device Recall  FreeStyle Lite Blood Glucose Test Strips,Clinical Chemistry and Clinical Toxicology Devices,0.306,medium,17.71,,1213.77,0,0.258,202.37
23744,Device Recall  Smith & Nephew,Neurological Devices,0.258,high,26.23,0.28,1386.79,0,0.301,203.34
22605,"CryoValve, Pulmonary Valve & Conduit SG",Cardiovascular Devices,0.254,high,30.64,0.55,1171.61,0,0.295,202.33
94403,Device Recall  Edwards LifeStent FlexStar Biliary Stent System,Gastroenterology-Urology Devices,0.822,high,,3.29,8213.55,1,0.818,228.03
50989,Dialog Hemodialysis machine: Dialog A  1 Blood Pump 120V,Gastroenterology-Urology Devices,0.446,medium,,1.13,2386.9,0,0.375,208.68
14297,Device Recall  ConForMIS,Orthopedic Devices,0.227,medium,,0.86,768.48,0,0.217,202.82
88373,ATAKR II POWER GENERATOR ABLATION SYSTEM,Cardiovascular Devices,0.56,high,34.93,1.53,6880.96,1,0.55,213.38
51924,"JacksonPratt Silicone Flat Drain, 7mm, Full Ducts. Sterile, Rx Only.",General and Plastic Surgery Devices,0.068,medium,24.5,-0.0,74.85,0,0.111,
97408,Device Recall  SpeedLink 5.5 Transverse Connector,Orthopedic Devices,0.742,high,,4.31,8497.31,1,0.727,220.77
93359,Device Recall  Cook ATB Advance PTA Dilatation Catheter,Cardiovascular Devices,0.057,high,30.64,-0.08,-421.64,0,0.182,200.54
94674,Device Recall  Comed PICC Insertion Tray,General Hospital and Personal Use Devices,0.173,low,20.54,,986.37,0,0.094,198.3
98567,Device Recall  Turon Trial Humeral Neck,Orthopedic Devices,0.729,high,,4.26,8082.96,1,0.72,221.79
59239,Device Recall  VERIFY SixCess 270FP Challenge Pack,General Hospital and Personal Use Devices,0.385,high,22.63,,1574.51,0,0.385,206.02
54369,Elekta XiO Radiation Treatment Planning System,Radiology Devices,0.476,low,30.84,1.37,4706.82,0,0.315,219.7
18095,Device Recall  Glidesheath Slender Hydrophilic Coated Introducer Sheath,Cardiovascular Devices,0.306,medium,31.02,0.66,1767.32,0,0.262,204.17
23420,Device Recall  ADVIA 1200 Chemistry System,Clinical Chemistry and Clinical Toxicology Devices,0.167,medium,15.56,,-141.79,0,0.163,201.02
23843,Device Recall  AMS 700 Penile Prothesis,Gastroenterology-Urology Devices,0.236,medium,,0.21,1252.89,0,0.22,203.49
16686,Device Recall  PreludeEASE,Cardiovascular Devices,0.155,medium,30.59,0.14,709.12,0,0.165,201.32
21326,Device Recall  AMATECH,General and Plastic Surgery Devices,0.377,low,27.54,0.52,2163.98,0,0.235,
103047,Micro Plate EIA Oral Fluid Negative Control,Clinical Chemistry and Clinical Toxicology Devices,0.703,medium,25.31,,8229.77,1,0.628,220.49
102856,Biomet Magnum Straight Insert Handle,Orthopedic Devices,0.302,medium,,1.13,2029.28,0,0.284,207.07
13458,Device Recall  D240 (Lymphatic Marker),Hematology and Pathology Devices,0.584,low,20.84,,6297.65,0,0.419,213.12
97454,Device Recall  Pump Fill Kit,General Hospital and Personal Use Devices,0.56,medium,26.47,,3414.65,0,0.464,210.85
96024,"Device Recall  CT Perfusion 4 on Advantage Workstation, CT and PET/CT consoles",Radiology Devices,0.207,high,26.29,0.33,1823.94,0,0.269,211.93
104148,Spectrum Soft Central Venous Catheter Tray Minocyciine/Rifampin Antibiotic Impregnated,General Hospital and Personal Use Devices,0.739,high,29.01,,6340.17,0,0.711,221.71
21363,Device Recall  ProSpecT Shiga Toxin E. coli (STEC) Microplate Assay,Immunology and Microbiology Devices,0.361,medium,17.07,,2429.92,0,0.301,204.93
57641,Device Recall  HVAD Pump Implant Kit,Cardiovascular Devices,0.536,low,34.21,1.58,5727.07,0,0.37,210.3
18926,Device Recall  ACUSON SC2000 Ultrasound System,Radiology Devices,0.452,medium,30.19,1.38,4631.35,0,0.382,220.01
103009,Unifusor Classic,General Hospital and Personal Use Devices,0.274,medium,21.69,,1619.44,0,0.249,203.31
93965,Device Recall  PremierEdge MICROSURGICAL KNIFE 3.5mm Implant Knife,Ophthalmic Devices,0.834,medium,32.65,,6934.32,1,0.758,227.33
54297,Freestyle Navigator Continuous Glucose Monitor System,Clinical Chemistry and Clinical Toxicology Devices,0.553,medium,21.41,,5451.57,0,0.478,213.43
54583,Medela Lactina Double Pumping Kit (Sterile),Obstetrical and Gynecological Devices,0.224,medium,26.24,,1159.28,0,0.22,203.49
49562,STAT 2 Pumpette,General Hospital and Personal Use Devices,0.61,high,27.68,,4719.94,1,0.598,215.26
56958,"Device Recall  syngo(R) Lab Data Manager and syngo(R) Lab Process Manager, all versions.",Clinical Chemistry and Clinical Toxicology Devices,0.078,high,15.2,,346.6,0,0.19,199.94
53627,"""LOCATOR Abutment for 5.7 ScrewVent Compatibles""",Dental Devices,0.189,low,,0.29,208.9,0,0.106,202.76
94684,Device Recall  Triathlon TS Femoral Trial,Orthopedic Devices,0.386,high,,1.31,2047.07,0,0.392,206.23
14394,Device Recall  MYLA,Clinical Chemistry and Clinical Toxicology Devices,0.044,medium,14.98,,727.15,0,0.107,198.6
98288,Device Recall  Signa Ovation,Radiology Devices,0.369,high,28.09,0.6,3225.01,0,0.369,214.71
43304,HeartWare Ventricular Assist System,Cardiovascular Devices,0.052,low,29.72,-0.03,664.05,0,0.028,200.2
3958,Hudson RCI Sheridan Sher-I-Bronch Endobronial Tubes,Anesthesiology Devices,0.465,medium,24.53,,4605.74,0,0.388,206.92
17976,Device Recall  ARROW PICC powered by ARROW VPS Stylet,General Hospital and Personal Use Devices,0.02,high,19.94,,-449.25,0,0.162,200.71
51341,D&C;/GYN/Hysteroscopy Pack,General and Plastic Surgery Devices,0.694,high,32.43,1.83,6352.34,1,0.665,
101571,Electric Handpiece EM Hand Control,Neurological Devices,0.252,high,26.61,0.05,1744.3,0,0.294,202.69
21804,"BioTek brand Automated Microplate Reader; model ELx800, Roche catalog number 21045059001.",Clinical Chemistry and Clinical Toxicology Devices,0.586,high,22.46,,5471.56,1,0.565,211.78
19020,Device Recall  ATN System,Orthopedic Devices,0.515,high,,2.21,2837.5,0,0.489,209.89
51329,Cath Pack,General and Plastic Surgery Devices,0.67,high,31.83,1.6,7123.0,1,0.648,
94378,Device Recall  Edwards LifeStent FlexStar Biliary Stent System,Gastroenterology-Urology Devices,0.264,high,,0.06,1294.56,0,0.297,203.09
99001,Device Recall  Liko Sabina Comfort Lift,General Hospital and Personal Use Devices,0.294,medium,22.2,,1325.47,0,0.265,205.33
19501,Device Recall  STAIA PACK Cystatin C,Clinical Chemistry and Clinical Toxicology Devices,0.232,medium,15.49,,443.56,0,0.202,202.65
54786,Zenith Flex AAA,Cardiovascular Devices,0.406,high,32.39,0.9,2892.73,0,0.405,206.21
102971,Cytomics FC 500 Flow Cytometry System with CXP Software,Hematology and Pathology Devices,0.293,high,16.92,,1143.77,0,0.324,204.3
57539,Device Recall  Zero,Obstetrical and Gynecological Devices,0.783,low,34.69,,8610.37,1,0.638,223.71
18908,Device Recall  ZYMUTEST HIA MonoStrip IgGAM,Hematology and Pathology Devices,0.42,low,18.22,,1941.72,0,0.262,207.74
51341,D&C;/GYN/Hysteroscopy Pack,General and Plastic Surgery Devices,0.277,high,26.79,0.38,1765.64,0,0.324,
102114,Treatment Guidance Platform,Neurological Devices,0.148,low,24.83,0.02,732.61,0,0.076,201.66
17621,Device Recall  Biosyn,General and Plastic Surgery Devices,0.511,medium,29.43,1.15,3958.78,0,0.435,
56914,Device Recall  Acrobat 3000 (AC3000) Spring Arm,General and Plastic Surgery Devices,0.375,medium,27.93,0.6,1777.25,0,0.316,
101766,"Carestation 620 A1, Carestation 650 A1, and Carestation 650c A1",Anesthesiology Devices,0.374,low,21.97,,2692.26,0,0.217,203.13
56048,Device Recall  Bravo pH Monitoring capsule,Obstetrical and Gynecological Devices,0.554,low,29.07,,4082.87,0,0.381,211.8
99658,Device Recall  syngo Dynamics version 9.0,Radiology Devices,0.853,medium,43.97,4.6,18163.38,1,0.798,238.56
14610,Device Recall  BD FMC7 FITC,Hematology and Pathology Devices,0.343,medium,16.02,,865.17,1,0.277,207.14
98485,Device Recall  Scorpio/ NRG 4in1 Cutting Block,Orthopedic Devices,0.672,high,,3.64,7250.46,1,0.663,218.54
100665,BrightView XCT System Tomography Computed Emission,Radiology Devices,0.708,high,36.44,3.02,12740.09,1,0.692,230.74
23569,"Device Recall  HiZel, trayless, wound dressing, sterile",General and Plastic Surgery Devices,0.558,low,30.62,1.28,4504.31,0,0.397,
